team_id,team_name,tri_code,player_id,headshot,player_name,sweaterNumber,positionCode
19,St. Louis Blues,STL,8479385.0,https://assets.nhle.com/mugs/nhl/20232024/STL/8479385.png,Jordan Kyrou,25,C
19,St. Louis Blues,STL,8482089.0,https://assets.nhle.com/mugs/nhl/20232024/STL/8482089.png,Jake Neighbours,63,L
19,St. Louis Blues,STL,8476438.0,https://assets.nhle.com/mugs/nhl/20232024/STL/8476438.png,Brandon Saad,20,L
19,St. Louis Blues,STL,8475170.0,https://assets.nhle.com/mugs/nhl/20232024/STL/8475170.png,Brayden Schenn,10,C
19,St. Louis Blues,STL,8476897.0,https://assets.nhle.com/mugs/nhl/20232024/STL/8476897.png,Oskar Sundqvist,70,C
19,St. Louis Blues,STL,8480023.0,https://assets.nhle.com/mugs/nhl/20232024/STL/8480023.png,Alexey Toropchenko,18,C
19,St. Louis Blues,STL,8480281.0,https://assets.nhle.com/mugs/nhl/20232024/STL/8480281.png,Nathan Walker,13,R
19,St. Louis Blues,STL,8475753.0,https://assets.nhle.com/mugs/nhl/20232024/STL/8475753.png,Justin Faulk,72,D
19,St. Louis Blues,STL,8476792.0,https://assets.nhle.com/mugs/nhl/20232024/STL/8476792.png,Torey Krug,47,D
19,St. Louis Blues,STL,8475181.0,https://assets.nhle.com/mugs/nhl/20232024/STL/8475181.png,Nick Leddy,4,D
19,St. Louis Blues,STL,8476892.0,https://assets.nhle.com/mugs/nhl/20232024/STL/8476892.png,Colton Parayko,55,D
19,St. Louis Blues,STL,8481059.0,https://assets.nhle.com/mugs/nhl/20232024/STL/8481059.png,Scott Perunovich,48,D
19,St. Louis Blues,STL,8481006.0,https://assets.nhle.com/mugs/nhl/20232024/STL/8481006.png,Tyler Tucker,75,D
19,St. Louis Blues,STL,8476412.0,https://assets.nhle.com/mugs/nhl/20232024/STL/8476412.png,Jordan Binnington,50,G
