game_id,season,gameType,awayTeam.id,awayTeam.abbrev,homeTeam.id,homeTeam.abbrev,homeTeam.placeName.default,awayTeam.placeName.default,awayTeam.score,homeTeam.score,winningGoalScorer.playerId,winningGoalie.playerId,gameState,link,game_date_time,start_time,game_date
2024020152,20242025,2,24,ANA,2,NYI,New York,Anaheim,3,1,8478873,8480843,OFF,https://api-web.nhle.com/v1/gamecenter/2024020152/play-by-play,2024-10-29 23:00:00+00:00,11:00 pm,2024-10-29
2024020153,20242025,2,30,MIN,5,PIT,Pittsburgh,Minnesota,5,3,8475692,8470594,OFF,https://api-web.nhle.com/v1/gamecenter/2024020153/play-by-play,2024-10-29 23:00:00+00:00,11:00 pm,2024-10-29
2024020154,20242025,2,26,LAK,28,SJS,San Jose,Los Angeles,2,4,8475726,8477970,OFF,https://api-web.nhle.com/v1/gamecenter/2024020154/play-by-play,2024-10-30 02:00:00+00:00,2:00 am,2024-10-30
2024020155,20242025,2,2,NYI,29,CBJ,Columbus,New York,0,2,8476923,8478007,OFF,https://api-web.nhle.com/v1/gamecenter/2024020155/play-by-play,2024-10-30 23:00:00+00:00,11:00 pm,2024-10-30
2024020156,20242025,2,52,WPG,17,DET,Detroit,Winnipeg,6,2,8478398,8476945,OFF,https://api-web.nhle.com/v1/gamecenter/2024020156/play-by-play,2024-10-30 23:30:00+00:00,11:30 pm,2024-10-30
2024020157,20242025,2,14,TBL,21,COL,Colorado,Tampa Bay,5,2,8483447,8476883,OFF,https://api-web.nhle.com/v1/gamecenter/2024020157/play-by-play,2024-10-31 01:00:00+00:00,1:00 am,2024-10-31
2024020158,20242025,2,20,CGY,59,UTA,Utah,Calgary,1,5,8480849,8478971,OFF,https://api-web.nhle.com/v1/gamecenter/2024020158/play-by-play,2024-10-31 01:30:00+00:00,1:30 am,2024-10-31
2024020159,20242025,2,1,NJD,23,VAN,Vancouver,New Jersey,6,0,8480002,8474593,OFF,https://api-web.nhle.com/v1/gamecenter/2024020159/play-by-play,2024-10-31 02:30:00+00:00,2:30 am,2024-10-31
2024020160,20242025,2,54,VGK,26,LAK,Los Angeles,Vegas,3,6,8471685,8475311,OFF,https://api-web.nhle.com/v1/gamecenter/2024020160/play-by-play,2024-10-31 02:00:00+00:00,2:00 am,2024-10-31
2024020161,20242025,2,55,SEA,10,TOR,Toronto,Seattle,1,4,8477939,8479361,OFF,https://api-web.nhle.com/v1/gamecenter/2024020161/play-by-play,2024-10-31 23:00:00+00:00,11:00 pm,2024-10-31
2024020162,20242025,2,19,STL,4,PHI,Philadelphia,St. Louis,1,2,8481553,8481035,OFF,https://api-web.nhle.com/v1/gamecenter/2024020162/play-by-play,2024-10-31 23:00:00+00:00,11:00 pm,2024-10-31
2024020163,20242025,2,24,ANA,5,PIT,Pittsburgh,Anaheim,1,2,8471675,8477968,OFF,https://api-web.nhle.com/v1/gamecenter/2024020163/play-by-play,2024-10-31 23:00:00+00:00,11:00 pm,2024-10-31
2024020164,20242025,2,8,MTL,15,WSH,Washington,Montréal,3,6,8481580,8479292,OFF,https://api-web.nhle.com/v1/gamecenter/2024020164/play-by-play,2024-10-31 23:00:00+00:00,11:00 pm,2024-10-31
2024020165,20242025,2,6,BOS,12,CAR,Carolina,Boston,2,8,8482809,8481611,OFF,https://api-web.nhle.com/v1/gamecenter/2024020165/play-by-play,2024-10-31 23:00:00+00:00,11:00 pm,2024-10-31
2024020166,20242025,2,22,EDM,18,NSH,Nashville,Edmonton,5,1,8470621,8475717,OFF,https://api-web.nhle.com/v1/gamecenter/2024020166/play-by-play,2024-11-01 00:00:00+00:00,12:00 am,2024-11-01
2024020167,20242025,2,16,CHI,28,SJS,San Jose,Chicago,2,3,8484227,8478406,OFF,https://api-web.nhle.com/v1/gamecenter/2024020167/play-by-play,2024-11-01 02:30:00+00:00,2:30 am,2024-11-01
2024020168,20242025,2,13,FLA,25,DAL,Dallas,Florida,6,4,8482713,8475683,OFF,https://api-web.nhle.com/v1/gamecenter/2024020168/play-by-play,2024-11-01 18:00:00+00:00,6:00 pm,2024-11-01
2024020169,20242025,2,2,NYI,7,BUF,Buffalo,New York,4,3,8476419,8478009,OFF,https://api-web.nhle.com/v1/gamecenter/2024020169/play-by-play,2024-11-01 23:00:00+00:00,11:00 pm,2024-11-01
2024020170,20242025,2,9,OTT,3,NYR,New York,Ottawa,1,2,8482109,8478048,OFF,https://api-web.nhle.com/v1/gamecenter/2024020170/play-by-play,2024-11-01 23:00:00+00:00,11:00 pm,2024-11-01
2024020171,20242025,2,52,WPG,29,CBJ,Columbus,Winnipeg,6,2,8478891,8477480,OFF,https://api-web.nhle.com/v1/gamecenter/2024020171/play-by-play,2024-11-01 23:00:00+00:00,11:00 pm,2024-11-01
2024020172,20242025,2,14,TBL,30,MIN,Minnesota,Tampa Bay,3,5,8481557,8479406,OFF,https://api-web.nhle.com/v1/gamecenter/2024020172/play-by-play,2024-11-02 00:00:00+00:00,12:00 am,2024-11-02
2024020173,20242025,2,1,NJD,20,CGY,Calgary,New Jersey,0,3,8476399,8478435,OFF,https://api-web.nhle.com/v1/gamecenter/2024020173/play-by-play,2024-11-02 01:00:00+00:00,1:00 am,2024-11-02
2024020174,20242025,2,25,DAL,13,FLA,Florida,Dallas,2,4,8478421,8481519,OFF,https://api-web.nhle.com/v1/gamecenter/2024020174/play-by-play,2024-11-02 16:00:00+00:00,4:00 pm,2024-11-02
2024020175,20242025,2,6,BOS,4,PHI,Philadelphia,Boston,3,0,8483505,8476914,OFF,https://api-web.nhle.com/v1/gamecenter/2024020175/play-by-play,2024-11-02 17:00:00+00:00,5:00 pm,2024-11-02
2024020176,20242025,2,16,CHI,26,LAK,Los Angeles,Chicago,4,3,,8475852,OFF,https://api-web.nhle.com/v1/gamecenter/2024020176/play-by-play,2024-11-02 20:00:00+00:00,8:00 pm,2024-11-02
2024020177,20242025,2,29,CBJ,15,WSH,Washington,Columbus,2,7,8478233,8480313,OFF,https://api-web.nhle.com/v1/gamecenter/2024020177/play-by-play,2024-11-02 21:00:00+00:00,9:00 pm,2024-11-02
2024020178,20242025,2,55,SEA,9,OTT,Ottawa,Seattle,0,3,8478874,8476341,OFF,https://api-web.nhle.com/v1/gamecenter/2024020178/play-by-play,2024-11-02 23:00:00+00:00,11:00 pm,2024-11-02
2024020179,20242025,2,7,BUF,17,DET,Detroit,Buffalo,1,2,8477946,8475660,OFF,https://api-web.nhle.com/v1/gamecenter/2024020179/play-by-play,2024-11-02 23:00:00+00:00,11:00 pm,2024-11-02
2024020180,20242025,2,8,MTL,5,PIT,Pittsburgh,Montréal,1,3,8471675,8477968,OFF,https://api-web.nhle.com/v1/gamecenter/2024020180/play-by-play,2024-11-02 23:00:00+00:00,11:00 pm,2024-11-02
2024020181,20242025,2,10,TOR,19,STL,St. Louis,Toronto,2,4,8476892,8476412,OFF,https://api-web.nhle.com/v1/gamecenter/2024020181/play-by-play,2024-11-02 23:00:00+00:00,11:00 pm,2024-11-02
2024020182,20242025,2,21,COL,18,NSH,Nashville,Colorado,2,5,8474600,8477424,OFF,https://api-web.nhle.com/v1/gamecenter/2024020182/play-by-play,2024-11-03 00:00:00+00:00,12:00 am,2024-11-03
2024020183,20242025,2,59,UTA,54,VGK,Vegas,Utah,3,4,8479353,8478499,OFF,https://api-web.nhle.com/v1/gamecenter/2024020183/play-by-play,2024-11-03 02:00:00+00:00,2:00 am,2024-11-03
2024020184,20242025,2,23,VAN,28,SJS,San Jose,Vancouver,3,2,8480459,8480947,OFF,https://api-web.nhle.com/v1/gamecenter/2024020184/play-by-play,2024-11-03 02:00:00+00:00,2:00 am,2024-11-03
2024020185,20242025,2,2,NYI,3,NYR,New York,New York,2,5,8478550,8478048,OFF,https://api-web.nhle.com/v1/gamecenter/2024020185/play-by-play,2024-11-03 18:00:00+00:00,6:00 pm,2024-11-03
2024020186,20242025,2,14,TBL,52,WPG,Winnipeg,Tampa Bay,4,7,8480049,8476945,OFF,https://api-web.nhle.com/v1/gamecenter/2024020186/play-by-play,2024-11-03 20:00:00+00:00,8:00 pm,2024-11-03
2024020187,20242025,2,55,SEA,6,BOS,Boston,Seattle,0,2,8479638,8480280,OFF,https://api-web.nhle.com/v1/gamecenter/2024020187/play-by-play,2024-11-03 22:00:00+00:00,10:00 pm,2024-11-03
2024020188,20242025,2,15,WSH,12,CAR,Carolina,Washington,2,4,8475200,8481611,OFF,https://api-web.nhle.com/v1/gamecenter/2024020188/play-by-play,2024-11-03 22:00:00+00:00,10:00 pm,2024-11-03
2024020189,20242025,2,10,TOR,30,MIN,Minnesota,Toronto,1,2,8481557,8479406,OFF,https://api-web.nhle.com/v1/gamecenter/2024020189/play-by-play,2024-11-03 23:00:00+00:00,11:00 pm,2024-11-03
2024020190,20242025,2,22,EDM,20,CGY,Calgary,Edmonton,4,2,8475786,8479973,OFF,https://api-web.nhle.com/v1/gamecenter/2024020190/play-by-play,2024-11-04 01:00:00+00:00,1:00 am,2024-11-04
2024020191,20242025,2,16,CHI,24,ANA,Anaheim,Chicago,4,2,8477495,8482821,OFF,https://api-web.nhle.com/v1/gamecenter/2024020191/play-by-play,2024-11-04 01:00:00+00:00,1:00 am,2024-11-04
2024020192,20242025,2,26,LAK,18,NSH,Nashville,Los Angeles,3,0,8471685,8475311,OFF,https://api-web.nhle.com/v1/gamecenter/2024020192/play-by-play,2024-11-05 01:00:00+00:00,1:00 am,2024-11-05
2024020193,20242025,2,1,NJD,22,EDM,Edmonton,New Jersey,3,0,8476474,8474596,OFF,https://api-web.nhle.com/v1/gamecenter/2024020193/play-by-play,2024-11-05 01:30:00+00:00,1:30 am,2024-11-05
2024020194,20242025,2,9,OTT,7,BUF,Buffalo,Ottawa,1,5,8481524,8480045,OFF,https://api-web.nhle.com/v1/gamecenter/2024020194/play-by-play,2024-11-06 00:00:00+00:00,12:00 am,2024-11-06
2024020195,20242025,2,6,BOS,10,TOR,Toronto,Boston,0,4,8476853,8476932,OFF,https://api-web.nhle.com/v1/gamecenter/2024020195/play-by-play,2024-11-06 00:00:00+00:00,12:00 am,2024-11-06
2024020196,20242025,2,20,CGY,8,MTL,Montréal,Calgary,3,2,8482679,8481692,OFF,https://api-web.nhle.com/v1/gamecenter/2024020196/play-by-play,2024-11-06 00:00:00+00:00,12:00 am,2024-11-06
2024020197,20242025,2,4,PHI,12,CAR,Carolina,Philadelphia,4,6,8480039,8481611,OFF,https://api-web.nhle.com/v1/gamecenter/2024020197/play-by-play,2024-11-06 00:00:00+00:00,12:00 am,2024-11-06
2024020198,20242025,2,5,PIT,2,NYI,New York,Pittsburgh,3,4,,8478009,OFF,https://api-web.nhle.com/v1/gamecenter/2024020198/play-by-play,2024-11-06 00:30:00+00:00,12:30 am,2024-11-06
2024020199,20242025,2,14,TBL,19,STL,St. Louis,Tampa Bay,2,3,8479385,8476412,OFF,https://api-web.nhle.com/v1/gamecenter/2024020199/play-by-play,2024-11-06 01:00:00+00:00,1:00 am,2024-11-06
2024020200,20242025,2,26,LAK,30,MIN,Minnesota,Los Angeles,5,1,8477942,8479496,OFF,https://api-web.nhle.com/v1/gamecenter/2024020200/play-by-play,2024-11-06 01:00:00+00:00,1:00 am,2024-11-06
2024020201,20242025,2,59,UTA,52,WPG,Winnipeg,Utah,0,3,8480014,8476945,OFF,https://api-web.nhle.com/v1/gamecenter/2024020201/play-by-play,2024-11-06 01:00:00+00:00,1:00 am,2024-11-06
2024020202,20242025,2,55,SEA,21,COL,Colorado,Seattle,3,6,8478420,8481020,OFF,https://api-web.nhle.com/v1/gamecenter/2024020202/play-by-play,2024-11-06 02:00:00+00:00,2:00 am,2024-11-06
2024020203,20242025,2,23,VAN,24,ANA,Anaheim,Vancouver,5,1,8480748,8480947,OFF,https://api-web.nhle.com/v1/gamecenter/2024020203/play-by-play,2024-11-06 03:00:00+00:00,3:00 am,2024-11-06
2024020204,20242025,2,29,CBJ,28,SJS,San Jose,Columbus,1,2,8477505,8477970,OFF,https://api-web.nhle.com/v1/gamecenter/2024020204/play-by-play,2024-11-06 03:30:00+00:00,3:30 am,2024-11-06
2024020205,20242025,2,18,NSH,15,WSH,Washington,Nashville,2,3,8471214,8480313,OFF,https://api-web.nhle.com/v1/gamecenter/2024020205/play-by-play,2024-11-07 00:00:00+00:00,12:00 am,2024-11-07
2024020206,20242025,2,17,DET,16,CHI,Chicago,Detroit,4,1,8477946,8475660,OFF,https://api-web.nhle.com/v1/gamecenter/2024020206/play-by-play,2024-11-07 01:00:00+00:00,1:00 am,2024-11-07
2024020207,20242025,2,54,VGK,22,EDM,Edmonton,Vegas,4,2,8478396,8478499,OFF,https://api-web.nhle.com/v1/gamecenter/2024020207/play-by-play,2024-11-07 01:30:00+00:00,1:30 am,2024-11-07
2024020208,20242025,2,20,CGY,6,BOS,Boston,Calgary,3,4,8473419,8476914,OFF,https://api-web.nhle.com/v1/gamecenter/2024020208/play-by-play,2024-11-08 00:00:00+00:00,12:00 am,2024-11-08
2024020209,20242025,2,2,NYI,9,OTT,Ottawa,New York,4,2,8480789,8473575,OFF,https://api-web.nhle.com/v1/gamecenter/2024020209/play-by-play,2024-11-08 00:00:00+00:00,12:00 am,2024-11-08
2024020210,20242025,2,4,PHI,14,TBL,Tampa Bay,Philadelphia,2,1,,8478905,OFF,https://api-web.nhle.com/v1/gamecenter/2024020210/play-by-play,2024-11-08 00:30:00+00:00,12:30 am,2024-11-08
2024020211,20242025,2,18,NSH,13,FLA,Florida,Nashville,2,6,8478542,8475683,OFF,https://api-web.nhle.com/v1/gamecenter/2024020211/play-by-play,2024-11-08 00:00:00+00:00,12:00 am,2024-11-08
2024020212,20242025,2,8,MTL,1,NJD,New Jersey,Montréal,3,5,8481559,8474593,OFF,https://api-web.nhle.com/v1/gamecenter/2024020212/play-by-play,2024-11-08 00:00:00+00:00,12:00 am,2024-11-08
2024020213,20242025,2,7,BUF,3,NYR,New York,Buffalo,6,1,8481528,8480045,OFF,https://api-web.nhle.com/v1/gamecenter/2024020213/play-by-play,2024-11-08 00:00:00+00:00,12:00 am,2024-11-08
2024020214,20242025,2,5,PIT,12,CAR,Carolina,Pittsburgh,1,5,8478458,8481611,OFF,https://api-web.nhle.com/v1/gamecenter/2024020214/play-by-play,2024-11-08 00:00:00+00:00,12:00 am,2024-11-08
2024020215,20242025,2,59,UTA,19,STL,St. Louis,Utah,4,2,8482699,8478971,OFF,https://api-web.nhle.com/v1/gamecenter/2024020215/play-by-play,2024-11-08 01:00:00+00:00,1:00 am,2024-11-08
2024020216,20242025,2,16,CHI,25,DAL,Dallas,Chicago,1,3,8475794,8479979,OFF,https://api-web.nhle.com/v1/gamecenter/2024020216/play-by-play,2024-11-08 01:00:00+00:00,1:00 am,2024-11-08
2024020217,20242025,2,21,COL,52,WPG,Winnipeg,Colorado,0,1,8480014,8476945,OFF,https://api-web.nhle.com/v1/gamecenter/2024020217/play-by-play,2024-11-08 01:00:00+00:00,1:00 am,2024-11-08
2024020218,20242025,2,23,VAN,26,LAK,Los Angeles,Vancouver,4,2,8480800,8480947,OFF,https://api-web.nhle.com/v1/gamecenter/2024020218/play-by-play,2024-11-08 03:30:00+00:00,3:30 am,2024-11-08
2024020219,20242025,2,30,MIN,28,SJS,San Jose,Minnesota,5,2,8481557,8470594,OFF,https://api-web.nhle.com/v1/gamecenter/2024020219/play-by-play,2024-11-08 03:30:00+00:00,3:30 am,2024-11-08
2024020220,20242025,2,17,DET,10,TOR,Toronto,Detroit,1,3,8475166,8476932,OFF,https://api-web.nhle.com/v1/gamecenter/2024020220/play-by-play,2024-11-09 00:00:00+00:00,12:00 am,2024-11-09
2024020221,20242025,2,5,PIT,15,WSH,Washington,Pittsburgh,4,2,8471215,8482446,OFF,https://api-web.nhle.com/v1/gamecenter/2024020221/play-by-play,2024-11-09 00:30:00+00:00,12:30 am,2024-11-09
2024020222,20242025,2,30,MIN,24,ANA,Anaheim,Minnesota,5,2,8478864,8479406,OFF,https://api-web.nhle.com/v1/gamecenter/2024020222/play-by-play,2024-11-09 03:00:00+00:00,3:00 am,2024-11-09
2024020223,20242025,2,54,VGK,55,SEA,Seattle,Vegas,3,4,8477955,8478916,OFF,https://api-web.nhle.com/v1/gamecenter/2024020223/play-by-play,2024-11-09 03:00:00+00:00,3:00 am,2024-11-09
2024020224,20242025,2,20,CGY,7,BUF,Buffalo,Calgary,2,3,,8480045,OFF,https://api-web.nhle.com/v1/gamecenter/2024020224/play-by-play,2024-11-09 18:00:00+00:00,6:00 pm,2024-11-09
2024020225,20242025,2,4,PHI,13,FLA,Florida,Philadelphia,3,4,,8475683,OFF,https://api-web.nhle.com/v1/gamecenter/2024020225/play-by-play,2024-11-09 23:00:00+00:00,11:00 pm,2024-11-09
2024020226,20242025,2,9,OTT,6,BOS,Boston,Ottawa,3,2,8480801,8476999,OFF,https://api-web.nhle.com/v1/gamecenter/2024020226/play-by-play,2024-11-10 00:00:00+00:00,12:00 am,2024-11-10
2024020227,20242025,2,8,MTL,10,TOR,Toronto,Montréal,1,4,8477939,8479361,OFF,https://api-web.nhle.com/v1/gamecenter/2024020227/play-by-play,2024-11-10 00:00:00+00:00,12:00 am,2024-11-10
2024020228,20242025,2,3,NYR,17,DET,Detroit,New York,4,0,8475184,8471734,OFF,https://api-web.nhle.com/v1/gamecenter/2024020228/play-by-play,2024-11-10 00:00:00+00:00,12:00 am,2024-11-10
2024020229,20242025,2,15,WSH,19,STL,St. Louis,Washington,8,1,8471214,8480313,OFF,https://api-web.nhle.com/v1/gamecenter/2024020229/play-by-play,2024-11-10 00:00:00+00:00,12:00 am,2024-11-10
2024020230,20242025,2,25,DAL,52,WPG,Winnipeg,Dallas,1,4,8480845,8476945,OFF,https://api-web.nhle.com/v1/gamecenter/2024020230/play-by-play,2024-11-09 20:00:00+00:00,8:00 pm,2024-11-09
2024020231,20242025,2,1,NJD,2,NYI,New York,New Jersey,4,3,8481559,8474593,OFF,https://api-web.nhle.com/v1/gamecenter/2024020231/play-by-play,2024-11-10 00:30:00+00:00,12:30 am,2024-11-10
2024020232,20242025,2,59,UTA,18,NSH,Nashville,Utah,0,4,8476887,8477424,OFF,https://api-web.nhle.com/v1/gamecenter/2024020232/play-by-play,2024-11-10 01:00:00+00:00,1:00 am,2024-11-10
2024020233,20242025,2,12,CAR,21,COL,Colorado,Carolina,4,6,8478420,8480382,OFF,https://api-web.nhle.com/v1/gamecenter/2024020233/play-by-play,2024-11-10 02:00:00+00:00,2:00 am,2024-11-10
2024020234,20242025,2,29,CBJ,26,LAK,Los Angeles,Columbus,2,5,8479675,8479496,OFF,https://api-web.nhle.com/v1/gamecenter/2024020234/play-by-play,2024-11-10 02:00:00+00:00,2:00 am,2024-11-10
2024020235,20242025,2,22,EDM,23,VAN,Vancouver,Edmonton,7,3,8477015,8479973,OFF,https://api-web.nhle.com/v1/gamecenter/2024020235/play-by-play,2024-11-10 03:00:00+00:00,3:00 am,2024-11-10
2024020236,20242025,2,28,SJS,1,NJD,New Jersey,San Jose,1,0,8481477,8478406,OFF,https://api-web.nhle.com/v1/gamecenter/2024020236/play-by-play,2024-11-11 00:00:00+00:00,12:00 am,2024-11-11
2024020237,20242025,2,30,MIN,16,CHI,Chicago,Minnesota,1,2,8480798,8475852,OFF,https://api-web.nhle.com/v1/gamecenter/2024020237/play-by-play,2024-11-11 00:00:00+00:00,12:00 am,2024-11-11
2024020238,20242025,2,29,CBJ,24,ANA,Anaheim,Columbus,2,4,8484153,8476434,OFF,https://api-web.nhle.com/v1/gamecenter/2024020238/play-by-play,2024-11-11 01:00:00+00:00,1:00 am,2024-11-11
2024020239,20242025,2,8,MTL,7,BUF,Buffalo,Montréal,7,5,8481540,8478470,OFF,https://api-web.nhle.com/v1/gamecenter/2024020239/play-by-play,2024-11-11 17:30:00+00:00,5:30 pm,2024-11-11
2024020240,20242025,2,28,SJS,4,PHI,Philadelphia,San Jose,3,4,,8481035,OFF,https://api-web.nhle.com/v1/gamecenter/2024020240/play-by-play,2024-11-12 00:00:00+00:00,12:00 am,2024-11-12
2024020241,20242025,2,25,DAL,5,PIT,Pittsburgh,Dallas,7,1,8482702,8479979,OFF,https://api-web.nhle.com/v1/gamecenter/2024020241/play-by-play,2024-11-12 00:00:00+00:00,12:00 am,2024-11-12
2024020242,20242025,2,26,LAK,20,CGY,Calgary,Los Angeles,1,3,8476456,8481692,OFF,https://api-web.nhle.com/v1/gamecenter/2024020242/play-by-play,2024-11-12 01:30:00+00:00,1:30 am,2024-11-12
2024020243,20242025,2,18,NSH,21,COL,Colorado,Nashville,2,3,8479398,8480382,OFF,https://api-web.nhle.com/v1/gamecenter/2024020243/play-by-play,2024-11-12 02:00:00+00:00,2:00 am,2024-11-12
2024020244,20242025,2,12,CAR,54,VGK,Vegas,Carolina,5,2,8473533,8481611,OFF,https://api-web.nhle.com/v1/gamecenter/2024020244/play-by-play,2024-11-12 03:00:00+00:00,3:00 am,2024-11-12
2024020245,20242025,2,9,OTT,10,TOR,Toronto,Ottawa,3,0,8480064,8476999,OFF,https://api-web.nhle.com/v1/gamecenter/2024020245/play-by-play,2024-11-13 00:00:00+00:00,12:00 am,2024-11-13
2024020246,20242025,2,1,NJD,13,FLA,Florida,New Jersey,4,1,8478414,8474593,OFF,https://api-web.nhle.com/v1/gamecenter/2024020246/play-by-play,2024-11-13 00:30:00+00:00,12:30 am,2024-11-13
2024020247,20242025,2,52,WPG,3,NYR,New York,Winnipeg,6,3,8476460,8476945,OFF,https://api-web.nhle.com/v1/gamecenter/2024020247/play-by-play,2024-11-13 00:00:00+00:00,12:00 am,2024-11-13
2024020248,20242025,2,6,BOS,19,STL,St. Louis,Boston,3,2,8477956,8480280,OFF,https://api-web.nhle.com/v1/gamecenter/2024020248/play-by-play,2024-11-13 01:00:00+00:00,1:00 am,2024-11-13
2024020249,20242025,2,2,NYI,22,EDM,Edmonton,New York,3,4,8477934,8479973,OFF,https://api-web.nhle.com/v1/gamecenter/2024020249/play-by-play,2024-11-13 02:00:00+00:00,2:00 am,2024-11-13
2024020250,20242025,2,20,CGY,23,VAN,Vancouver,Calgary,1,3,8480459,8480947,OFF,https://api-web.nhle.com/v1/gamecenter/2024020250/play-by-play,2024-11-13 03:00:00+00:00,3:00 am,2024-11-13
2024020251,20242025,2,29,CBJ,55,SEA,Seattle,Columbus,2,5,8480009,8478916,OFF,https://api-web.nhle.com/v1/gamecenter/2024020251/play-by-play,2024-11-13 03:00:00+00:00,3:00 am,2024-11-13
2024020252,20242025,2,17,DET,5,PIT,Pittsburgh,Detroit,3,2,8482762,8475660,OFF,https://api-web.nhle.com/v1/gamecenter/2024020252/play-by-play,2024-11-14 00:30:00+00:00,12:30 am,2024-11-14
2024020253,20242025,2,10,TOR,15,WSH,Washington,Toronto,4,3,8475166,8479361,OFF,https://api-web.nhle.com/v1/gamecenter/2024020253/play-by-play,2024-11-14 00:30:00+00:00,12:30 am,2024-11-14
2024020254,20242025,2,12,CAR,59,UTA,Utah,Carolina,1,4,8480855,8478872,OFF,https://api-web.nhle.com/v1/gamecenter/2024020254/play-by-play,2024-11-14 02:00:00+00:00,2:00 am,2024-11-14
2024020255,20242025,2,26,LAK,21,COL,Colorado,Los Angeles,2,4,8478420,8480382,OFF,https://api-web.nhle.com/v1/gamecenter/2024020255/play-by-play,2024-11-14 03:00:00+00:00,3:00 am,2024-11-14
2024020256,20242025,2,54,VGK,24,ANA,Anaheim,Vegas,3,2,8481604,8478499,OFF,https://api-web.nhle.com/v1/gamecenter/2024020256/play-by-play,2024-11-14 03:00:00+00:00,3:00 am,2024-11-14
2024020257,20242025,2,19,STL,7,BUF,Buffalo,St. Louis,3,4,8480839,8482221,OFF,https://api-web.nhle.com/v1/gamecenter/2024020257/play-by-play,2024-11-15 00:30:00+00:00,12:30 am,2024-11-15
2024020258,20242025,2,4,PHI,9,OTT,Ottawa,Philadelphia,5,4,8484387,8478905,OFF,https://api-web.nhle.com/v1/gamecenter/2024020258/play-by-play,2024-11-15 00:00:00+00:00,12:00 am,2024-11-15
2024020259,20242025,2,52,WPG,14,TBL,Tampa Bay,Winnipeg,1,4,8479542,8476883,OFF,https://api-web.nhle.com/v1/gamecenter/2024020259/play-by-play,2024-11-15 00:00:00+00:00,12:00 am,2024-11-15
2024020260,20242025,2,1,NJD,13,FLA,Florida,New Jersey,6,2,8482110,8474596,OFF,https://api-web.nhle.com/v1/gamecenter/2024020260/play-by-play,2024-11-15 00:00:00+00:00,12:00 am,2024-11-15
2024020261,20242025,2,28,SJS,3,NYR,New York,San Jose,2,3,8476389,8478048,OFF,https://api-web.nhle.com/v1/gamecenter/2024020261/play-by-play,2024-11-15 00:00:00+00:00,12:00 am,2024-11-15
2024020262,20242025,2,6,BOS,25,DAL,Dallas,Boston,2,7,8482702,8479979,OFF,https://api-web.nhle.com/v1/gamecenter/2024020262/play-by-play,2024-11-15 01:00:00+00:00,1:00 am,2024-11-15
2024020263,20242025,2,8,MTL,30,MIN,Minnesota,Montréal,0,3,8481557,8479406,OFF,https://api-web.nhle.com/v1/gamecenter/2024020263/play-by-play,2024-11-15 01:00:00+00:00,1:00 am,2024-11-15
2024020264,20242025,2,18,NSH,22,EDM,Edmonton,Nashville,2,3,8477498,8475717,OFF,https://api-web.nhle.com/v1/gamecenter/2024020264/play-by-play,2024-11-15 02:00:00+00:00,2:00 am,2024-11-15
2024020265,20242025,2,2,NYI,23,VAN,Vancouver,New York,5,2,8478115,8473575,OFF,https://api-web.nhle.com/v1/gamecenter/2024020265/play-by-play,2024-11-15 03:00:00+00:00,3:00 am,2024-11-15
2024020266,20242025,2,16,CHI,55,SEA,Seattle,Chicago,1,3,8475768,8478916,OFF,https://api-web.nhle.com/v1/gamecenter/2024020266/play-by-play,2024-11-15 03:00:00+00:00,3:00 am,2024-11-15
2024020267,20242025,2,5,PIT,29,CBJ,Columbus,Pittsburgh,2,6,8479671,8478007,OFF,https://api-web.nhle.com/v1/gamecenter/2024020267/play-by-play,2024-11-16 00:00:00+00:00,12:00 am,2024-11-16
2024020268,20242025,2,15,WSH,21,COL,Colorado,Washington,5,2,8481580,8479292,OFF,https://api-web.nhle.com/v1/gamecenter/2024020268/play-by-play,2024-11-16 02:00:00+00:00,2:00 am,2024-11-16
2024020269,20242025,2,18,NSH,20,CGY,Calgary,Nashville,0,2,8482624,8481692,OFF,https://api-web.nhle.com/v1/gamecenter/2024020269/play-by-play,2024-11-16 02:00:00+00:00,2:00 am,2024-11-16
2024020270,20242025,2,54,VGK,59,UTA,Utah,Vegas,4,2,8476448,8478499,OFF,https://api-web.nhle.com/v1/gamecenter/2024020270/play-by-play,2024-11-16 02:00:00+00:00,2:00 am,2024-11-16
2024020271,20242025,2,17,DET,24,ANA,Anaheim,Detroit,4,6,8477527,8476434,OFF,https://api-web.nhle.com/v1/gamecenter/2024020271/play-by-play,2024-11-16 03:00:00+00:00,3:00 am,2024-11-16
2024020272,20242025,2,19,STL,6,BOS,Boston,St. Louis,3,2,8475170,8476412,OFF,https://api-web.nhle.com/v1/gamecenter/2024020272/play-by-play,2024-11-16 18:00:00+00:00,6:00 pm,2024-11-16
2024020273,20242025,2,2,NYI,55,SEA,Seattle,New York,2,3,8476467,8478916,OFF,https://api-web.nhle.com/v1/gamecenter/2024020273/play-by-play,2024-11-16 21:00:00+00:00,9:00 pm,2024-11-16
2024020274,20242025,2,22,EDM,10,TOR,Toronto,Edmonton,3,4,8478483,8476932,OFF,https://api-web.nhle.com/v1/gamecenter/2024020274/play-by-play,2024-11-17 00:00:00+00:00,12:00 am,2024-11-17
2024020275,20242025,2,29,CBJ,8,MTL,Montréal,Columbus,1,5,8480018,8478470,OFF,https://api-web.nhle.com/v1/gamecenter/2024020275/play-by-play,2024-11-17 00:00:00+00:00,12:00 am,2024-11-17
